# time       Tpb[ms]      <Lnu_e>     <Lnu_ae>      <Lnu_x>    Lnu_e@000   Lnu_ae@000    Lnu_x@000    Lnu_e@045   Lnu_ae@045    Lnu_x@045    Lnu_e@090   Lnu_ae@090    Lnu_x@090    Lnu_e@135   Lnu_ae@135    Lnu_x@135    Lnu_e@180   Lnu_ae@180    Lnu_x@180      <Enu_e>     <Enu_ae>      <Enu_x>    Enu_e@000   Enu_ae@000    Enu_x@000    Enu_e@045   Enu_ae@045    Enu_x@045    Enu_e@090   Enu_ae@090    Enu_x@090    Enu_e@135   Enu_ae@135    Enu_x@135    Enu_e@180   Enu_ae@180    Enu_x@180
001344   2.14423E+02  3.86745E+01  4.24876E+01  3.16270E+01  4.28250E+01  4.63328E+01  3.50607E+01  3.92788E+01  4.27430E+01  3.21444E+01  3.73291E+01  4.03560E+01  3.01275E+01  4.16664E+01  4.38439E+01  3.23183E+01  4.37035E+01  4.62336E+01  3.38934E+01  1.10280E+01  1.37020E+01  1.61609E+01  1.11794E+01  1.38064E+01  1.65641E+01  1.09878E+01  1.36615E+01  1.62747E+01  1.09067E+01  1.35772E+01  1.59080E+01  1.11988E+01  1.37790E+01  1.60797E+01  1.13161E+01  1.38777E+01  1.63306E+01
001346   2.14824E+02  3.91053E+01  4.28718E+01  3.15010E+01  4.42476E+01  4.85357E+01  3.51091E+01  4.02620E+01  4.49416E+01  3.32129E+01  3.69435E+01  4.21804E+01  3.11948E+01  4.08656E+01  4.50119E+01  3.27600E+01  4.38539E+01  4.62212E+01  3.37107E+01  1.10640E+01  1.36884E+01  1.61259E+01  1.12426E+01  1.38813E+01  1.63918E+01  1.10431E+01  1.36756E+01  1.60875E+01  1.08840E+01  1.35510E+01  1.58019E+01  1.11585E+01  1.38087E+01  1.61153E+01  1.13435E+01  1.39428E+01  1.64589E+01
001348   2.15225E+02  3.89225E+01  4.21085E+01  3.16620E+01  4.41345E+01  4.68175E+01  3.48038E+01  3.91060E+01  4.24516E+01  3.19809E+01  3.55338E+01  3.90405E+01  2.97952E+01  4.04434E+01  4.31683E+01  3.21274E+01  4.39337E+01  4.62583E+01  3.38733E+01  1.10843E+01  1.37476E+01  1.62540E+01  1.12979E+01  1.39065E+01  1.65152E+01  1.10727E+01  1.37490E+01  1.63156E+01  1.08852E+01  1.35778E+01  1.60576E+01  1.11427E+01  1.37754E+01  1.62005E+01  1.13324E+01  1.39227E+01  1.64282E+01
001350   2.15625E+02  3.92747E+01  4.25375E+01  3.15476E+01  4.38951E+01  4.69109E+01  3.45535E+01  3.99183E+01  4.32797E+01  3.18551E+01  3.68679E+01  4.01010E+01  3.00357E+01  4.11895E+01  4.34083E+01  3.24620E+01  4.42011E+01  4.61328E+01  3.40636E+01  1.10790E+01  1.37560E+01  1.62235E+01  1.12086E+01  1.38699E+01  1.64817E+01  1.09990E+01  1.37349E+01  1.63674E+01  1.08688E+01  1.36470E+01  1.62093E+01  1.11532E+01  1.38229E+01  1.63450E+01  1.13540E+01  1.39448E+01  1.64566E+01
001352   2.16026E+02  3.84332E+01  4.23447E+01  3.14896E+01  4.33081E+01  4.71840E+01  3.50594E+01  3.89317E+01  4.25293E+01  3.19536E+01  3.53743E+01  3.89235E+01  2.97277E+01  4.01562E+01  4.26997E+01  3.20354E+01  4.39167E+01  4.61266E+01  3.36046E+01  1.10812E+01  1.37789E+01  1.62373E+01  1.12323E+01  1.38883E+01  1.65604E+01  1.10271E+01  1.37480E+01  1.63046E+01  1.08832E+01  1.36001E+01  1.60504E+01  1.11689E+01  1.38305E+01  1.62313E+01  1.13701E+01  1.40295E+01  1.64117E+01
001354   2.16426E+02  3.84786E+01  4.25533E+01  3.14927E+01  4.38621E+01  4.74351E+01  3.42028E+01  3.92861E+01  4.26002E+01  3.17000E+01  3.59618E+01  3.94392E+01  3.00276E+01  4.01697E+01  4.37629E+01  3.21165E+01  4.34176E+01  4.70225E+01  3.38520E+01  1.10850E+01  1.38300E+01  1.62301E+01  1.12768E+01  1.39676E+01  1.63974E+01  1.10566E+01  1.37919E+01  1.62325E+01  1.09341E+01  1.37292E+01  1.61351E+01  1.11725E+01  1.39790E+01  1.63164E+01  1.12949E+01  1.40363E+01  1.64473E+01
001356   2.16827E+02  3.80106E+01  4.17927E+01  3.08878E+01  4.31964E+01  4.73946E+01  3.49996E+01  3.89076E+01  4.36141E+01  3.20099E+01  3.52977E+01  3.95351E+01  2.95082E+01  3.94671E+01  4.21671E+01  3.12360E+01  4.35258E+01  4.53372E+01  3.30606E+01  1.11285E+01  1.37894E+01  1.63186E+01  1.12824E+01  1.39085E+01  1.66076E+01  1.10387E+01  1.37121E+01  1.64633E+01  1.08978E+01  1.35946E+01  1.62708E+01  1.12170E+01  1.38956E+01  1.63348E+01  1.14477E+01  1.40696E+01  1.64334E+01
001358   2.17228E+02  3.87466E+01  4.23664E+01  3.12142E+01  4.33100E+01  4.68551E+01  3.54489E+01  4.02262E+01  4.36021E+01  3.24851E+01  3.74054E+01  4.04559E+01  2.95135E+01  4.09336E+01  4.26604E+01  3.10499E+01  4.35342E+01  4.53404E+01  3.29064E+01  1.11745E+01  1.38224E+01  1.63139E+01  1.13105E+01  1.39762E+01  1.65199E+01  1.11332E+01  1.38782E+01  1.63160E+01  1.10482E+01  1.37579E+01  1.61160E+01  1.12789E+01  1.38141E+01  1.63162E+01  1.13687E+01  1.38935E+01  1.65083E+01
001360   2.17628E+02  3.89376E+01  4.27768E+01  3.17156E+01  4.31869E+01  4.60613E+01  3.44031E+01  3.91203E+01  4.34437E+01  3.27795E+01  3.56527E+01  4.07132E+01  3.06002E+01  3.92848E+01  4.29892E+01  3.18426E+01  4.31683E+01  4.60270E+01  3.39236E+01  1.11227E+01  1.37835E+01  1.62644E+01  1.13025E+01  1.39557E+01  1.65069E+01  1.10618E+01  1.38249E+01  1.63824E+01  1.09131E+01  1.36655E+01  1.62448E+01  1.12084E+01  1.38604E+01  1.63502E+01  1.13872E+01  1.40337E+01  1.64790E+01
001362   2.18029E+02  3.91012E+01  4.27462E+01  3.21192E+01  4.38493E+01  4.68994E+01  3.49353E+01  4.03686E+01  4.30815E+01  3.27226E+01  3.69028E+01  3.93437E+01  3.05648E+01  3.99875E+01  4.24965E+01  3.23521E+01  4.28807E+01  4.65971E+01  3.42802E+01  1.11390E+01  1.37678E+01  1.61645E+01  1.13400E+01  1.38943E+01  1.64412E+01  1.11558E+01  1.37862E+01  1.62258E+01  1.10042E+01  1.36957E+01  1.61133E+01  1.12105E+01  1.38717E+01  1.63279E+01  1.13605E+01  1.40124E+01  1.63831E+01
001364   2.18430E+02  4.03060E+01  4.40334E+01  3.31553E+01  4.50199E+01  4.93109E+01  3.65451E+01  4.03463E+01  4.49734E+01  3.36933E+01  3.72029E+01  4.14473E+01  3.14956E+01  4.17780E+01  4.45506E+01  3.34400E+01  4.53733E+01  4.73520E+01  3.53137E+01  1.11780E+01  1.38610E+01  1.62763E+01  1.13248E+01  1.40268E+01  1.64863E+01  1.11374E+01  1.39355E+01  1.63953E+01  1.10076E+01  1.37910E+01  1.62994E+01  1.12607E+01  1.39062E+01  1.64126E+01  1.14213E+01  1.40401E+01  1.64915E+01
001366   2.18830E+02  4.25374E+01  4.29619E+01  3.25514E+01  4.75661E+01  4.76865E+01  3.61832E+01  4.19074E+01  4.27165E+01  3.23007E+01  3.75263E+01  3.88415E+01  2.93745E+01  4.18456E+01  4.17874E+01  3.22615E+01  4.66071E+01  4.56556E+01  3.50725E+01  1.12180E+01  1.39103E+01  1.61105E+01  1.13225E+01  1.41002E+01  1.63580E+01  1.11939E+01  1.39750E+01  1.61993E+01  1.11252E+01  1.38052E+01  1.60119E+01  1.13374E+01  1.38215E+01  1.61779E+01  1.14476E+01  1.39405E+01  1.63142E+01
001368   2.19231E+02  4.23561E+01  3.94365E+01  3.16049E+01  4.63995E+01  4.30648E+01  3.41539E+01  4.17219E+01  3.95718E+01  3.14641E+01  3.88537E+01  3.66006E+01  2.89656E+01  4.18948E+01  3.90465E+01  3.09269E+01  4.53392E+01  4.20031E+01  3.35867E+01  1.10709E+01  1.36147E+01  1.57944E+01  1.11934E+01  1.36823E+01  1.59488E+01  1.10051E+01  1.35794E+01  1.57714E+01  1.09202E+01  1.35535E+01  1.55612E+01  1.10935E+01  1.37410E+01  1.58121E+01  1.12245E+01  1.38348E+01  1.61121E+01
001370   2.19631E+02  4.00724E+01  3.55008E+01  3.02960E+01  4.56534E+01  3.96282E+01  3.37822E+01  4.10071E+01  3.72865E+01  3.14091E+01  3.71728E+01  3.43128E+01  2.91063E+01  4.15778E+01  3.67178E+01  3.12146E+01  4.58106E+01  3.97785E+01  3.38849E+01  1.08040E+01  1.32700E+01  1.55895E+01  1.08588E+01  1.34482E+01  1.58142E+01  1.07591E+01  1.33120E+01  1.55902E+01  1.06880E+01  1.32207E+01  1.54636E+01  1.09028E+01  1.34116E+01  1.57833E+01  1.10628E+01  1.34869E+01  1.59498E+01
001372   2.20032E+02  3.78600E+01  3.25623E+01  2.91601E+01  4.17801E+01  3.56483E+01  3.26505E+01  3.83530E+01  3.33490E+01  3.02975E+01  3.59730E+01  3.13128E+01  2.79188E+01  3.91139E+01  3.29309E+01  2.89266E+01  4.29297E+01  3.59359E+01  3.09875E+01  1.05062E+01  1.30288E+01  1.55499E+01  1.05886E+01  1.32269E+01  1.58154E+01  1.04514E+01  1.30924E+01  1.56562E+01  1.04045E+01  1.30239E+01  1.55270E+01  1.06001E+01  1.31462E+01  1.57309E+01  1.07171E+01  1.31993E+01  1.58405E+01
001374   2.20433E+02  3.41850E+01  3.18119E+01  2.89053E+01  3.69248E+01  3.33112E+01  3.02980E+01  3.51769E+01  3.17684E+01  2.94687E+01  3.30861E+01  3.08647E+01  2.84503E+01  3.43587E+01  3.19990E+01  2.89192E+01  3.71166E+01  3.34681E+01  3.02984E+01  1.03837E+01  1.29734E+01  1.57765E+01  1.04003E+01  1.30357E+01  1.59580E+01  1.03662E+01  1.30648E+01  1.58182E+01  1.04120E+01  1.30650E+01  1.56865E+01  1.05358E+01  1.30203E+01  1.57951E+01  1.05445E+01  1.29643E+01  1.59389E+01
001376   2.20833E+02  3.28690E+01  3.30311E+01  2.89911E+01  3.59006E+01  3.51733E+01  3.14556E+01  3.31382E+01  3.38607E+01  3.00635E+01  3.21045E+01  3.36810E+01  2.92409E+01  3.37317E+01  3.41353E+01  3.00509E+01  3.42832E+01  3.35476E+01  3.03302E+01  1.03199E+01  1.31305E+01  1.59262E+01  1.03240E+01  1.31563E+01  1.60908E+01  1.02267E+01  1.31264E+01  1.60094E+01  1.02424E+01  1.31598E+01  1.59860E+01  1.04077E+01  1.32178E+01  1.60690E+01  1.04745E+01  1.31959E+01  1.60790E+01
001378   2.21234E+02  3.22251E+01  3.60288E+01  2.95954E+01  3.46495E+01  3.69910E+01  3.02773E+01  3.13128E+01  3.49029E+01  2.90428E+01  2.96298E+01  3.42342E+01  2.88739E+01  3.18975E+01  3.65059E+01  3.05261E+01  3.43547E+01  3.84110E+01  3.19848E+01  1.04814E+01  1.35721E+01  1.61258E+01  1.06186E+01  1.36502E+01  1.62719E+01  1.04463E+01  1.36272E+01  1.62061E+01  1.03563E+01  1.35872E+01  1.61513E+01  1.05064E+01  1.36567E+01  1.62604E+01  1.05991E+01  1.36552E+01  1.63540E+01
001380   2.21635E+02  3.35675E+01  3.88270E+01  2.95349E+01  3.78441E+01  4.24445E+01  3.21286E+01  3.46073E+01  3.94568E+01  2.99099E+01  3.22134E+01  3.75560E+01  2.83966E+01  3.29273E+01  3.88157E+01  2.94885E+01  3.45060E+01  4.06688E+01  3.11336E+01  1.08580E+01  1.39102E+01  1.62281E+01  1.09793E+01  1.41157E+01  1.64711E+01  1.09062E+01  1.40313E+01  1.63261E+01  1.08659E+01  1.38936E+01  1.62029E+01  1.09357E+01  1.39317E+01  1.63750E+01  1.09559E+01  1.39706E+01  1.64595E+01
001382   2.22035E+02  3.69633E+01  4.22867E+01  2.97262E+01  4.10353E+01  4.62149E+01  3.21848E+01  3.77432E+01  4.33690E+01  3.00955E+01  3.51486E+01  4.07311E+01  2.85279E+01  3.72693E+01  4.28060E+01  3.01623E+01  4.03872E+01  4.59233E+01  3.22050E+01  1.11963E+01  1.41699E+01  1.62860E+01  1.13846E+01  1.42835E+01  1.65119E+01  1.12373E+01  1.42225E+01  1.63646E+01  1.10845E+01  1.41398E+01  1.61495E+01  1.12687E+01  1.42192E+01  1.63225E+01  1.13917E+01  1.43156E+01  1.65302E+01
001384   2.22436E+02  3.87332E+01  4.23161E+01  3.00192E+01  4.40864E+01  4.54905E+01  3.25717E+01  4.00843E+01  4.28379E+01  2.98431E+01  3.71903E+01  4.16238E+01  2.84906E+01  3.98758E+01  4.47966E+01  3.07113E+01  4.27275E+01  4.69591E+01  3.26887E+01  1.12694E+01  1.41561E+01  1.61535E+01  1.14274E+01  1.42998E+01  1.62920E+01  1.12579E+01  1.41939E+01  1.61352E+01  1.11561E+01  1.40922E+01  1.60716E+01  1.13601E+01  1.42576E+01  1.62887E+01  1.14957E+01  1.43909E+01  1.64298E+01
001386   2.22836E+02  3.92241E+01  4.07661E+01  3.04255E+01  4.56000E+01  4.32727E+01  3.24177E+01  4.01068E+01  3.98263E+01  3.02633E+01  3.64912E+01  3.83828E+01  2.90880E+01  4.09334E+01  4.29290E+01  3.19056E+01  4.46815E+01  4.71556E+01  3.42849E+01  1.11610E+01  1.38619E+01  1.60643E+01  1.14383E+01  1.39473E+01  1.63024E+01  1.12176E+01  1.39072E+01  1.61265E+01  1.10144E+01  1.38307E+01  1.59361E+01  1.12223E+01  1.39335E+01  1.61556E+01  1.13735E+01  1.40738E+01  1.63237E+01
001388   2.23237E+02  3.95571E+01  3.93175E+01  3.02744E+01  4.64184E+01  4.14031E+01  3.27846E+01  4.00274E+01  3.74831E+01  3.03145E+01  3.55377E+01  3.61158E+01  2.90751E+01  4.04637E+01  4.11760E+01  3.19185E+01  4.54228E+01  4.55343E+01  3.43084E+01  1.10470E+01  1.38011E+01  1.59463E+01  1.11961E+01  1.39525E+01  1.61419E+01  1.09616E+01  1.38068E+01  1.59308E+01  1.08156E+01  1.36429E+01  1.57855E+01  1.11682E+01  1.38154E+01  1.61153E+01  1.13443E+01  1.39726E+01  1.63210E+01
001390   2.23638E+02  3.82232E+01  3.76311E+01  2.99802E+01  4.53250E+01  3.94961E+01  3.26646E+01  3.85494E+01  3.51552E+01  2.94540E+01  3.29335E+01  3.39060E+01  2.75367E+01  3.81884E+01  4.00586E+01  3.10978E+01  4.42450E+01  4.46887E+01  3.41487E+01  1.09274E+01  1.35739E+01  1.59294E+01  1.10868E+01  1.36874E+01  1.60775E+01  1.08980E+01  1.34902E+01  1.58909E+01  1.07395E+01  1.33415E+01  1.56712E+01  1.10754E+01  1.36071E+01  1.60189E+01  1.12642E+01  1.38029E+01  1.63184E+01
001392   2.24038E+02  3.75405E+01  3.62688E+01  3.01717E+01  4.33428E+01  3.69429E+01  3.25885E+01  3.80821E+01  3.41710E+01  3.02325E+01  3.37991E+01  3.36808E+01  2.87151E+01  3.81874E+01  3.86299E+01  3.14044E+01  4.33405E+01  4.25887E+01  3.35630E+01  1.08616E+01  1.35619E+01  1.59143E+01  1.09922E+01  1.35372E+01  1.60795E+01  1.07657E+01  1.33625E+01  1.58075E+01  1.05710E+01  1.33139E+01  1.56688E+01  1.08924E+01  1.36227E+01  1.60340E+01  1.11730E+01  1.38111E+01  1.62417E+01
001394   2.24439E+02  3.71584E+01  3.55220E+01  2.98978E+01  4.23878E+01  3.67491E+01  3.27258E+01  3.82550E+01  3.45909E+01  3.05181E+01  3.51071E+01  3.42204E+01  2.85764E+01  3.82397E+01  3.79070E+01  3.07243E+01  4.15211E+01  4.02152E+01  3.30250E+01  1.07657E+01  1.35716E+01  1.59551E+01  1.08573E+01  1.36030E+01  1.60564E+01  1.07463E+01  1.35628E+01  1.60094E+01  1.07046E+01  1.35457E+01  1.59508E+01  1.09037E+01  1.36449E+01  1.60790E+01  1.09783E+01  1.36934E+01  1.61506E+01
001396   2.24839E+02  3.71727E+01  3.39620E+01  2.91705E+01  4.21163E+01  3.48625E+01  3.13745E+01  3.80404E+01  3.33966E+01  2.95346E+01  3.48444E+01  3.36044E+01  2.87229E+01  3.73299E+01  3.68030E+01  3.08847E+01  4.03809E+01  3.88648E+01  3.24119E+01  1.08140E+01  1.35964E+01  1.58920E+01  1.08502E+01  1.35698E+01  1.60611E+01  1.07204E+01  1.35698E+01  1.60011E+01  1.06914E+01  1.36579E+01  1.59843E+01  1.09185E+01  1.37934E+01  1.61337E+01  1.10217E+01  1.37770E+01  1.60889E+01
001398   2.25240E+02  3.67352E+01  3.45698E+01  2.93648E+01  4.03954E+01  3.51105E+01  3.15967E+01  3.69543E+01  3.42007E+01  2.99173E+01  3.42410E+01  3.41668E+01  2.84581E+01  3.65189E+01  3.70969E+01  2.97358E+01  3.89963E+01  3.87353E+01  3.10126E+01  1.07704E+01  1.35366E+01  1.59153E+01  1.07993E+01  1.36210E+01  1.60209E+01  1.07480E+01  1.35674E+01  1.60078E+01  1.07551E+01  1.35673E+01  1.59726E+01  1.08782E+01  1.36714E+01  1.60326E+01  1.09004E+01  1.36656E+01  1.59723E+01
001400   2.25641E+02  3.56808E+01  3.51517E+01  2.95879E+01  4.02115E+01  3.61249E+01  3.11521E+01  3.71827E+01  3.56571E+01  3.02143E+01  3.30672E+01  3.50219E+01  2.89848E+01  3.42827E+01  3.66692E+01  2.98334E+01  3.76404E+01  3.82942E+01  3.13362E+01  1.07508E+01  1.35132E+01  1.58646E+01  1.09394E+01  1.34808E+01  1.60498E+01  1.08088E+01  1.34288E+01  1.60801E+01  1.06638E+01  1.33960E+01  1.59638E+01  1.07860E+01  1.35970E+01  1.59767E+01  1.08659E+01  1.37558E+01  1.60179E+01
001402   2.26041E+02  3.60681E+01  3.47994E+01  2.93467E+01  4.18406E+01  3.52439E+01  3.08289E+01  3.85820E+01  3.51388E+01  2.98460E+01  3.38645E+01  3.53518E+01  2.84075E+01  3.47268E+01  3.68139E+01  2.98117E+01  3.80155E+01  3.80695E+01  3.18739E+01  1.08216E+01  1.36753E+01  1.60447E+01  1.09747E+01  1.36477E+01  1.60235E+01  1.08981E+01  1.36400E+01  1.60815E+01  1.07715E+01  1.36591E+01  1.60285E+01  1.08630E+01  1.36759E+01  1.62265E+01  1.09295E+01  1.36700E+01  1.63714E+01
001404   2.26442E+02  3.66800E+01  3.56827E+01  2.94968E+01  4.22731E+01  3.65456E+01  3.12487E+01  3.83584E+01  3.52376E+01  2.96807E+01  3.38619E+01  3.46143E+01  2.79366E+01  3.54326E+01  3.76785E+01  2.97508E+01  3.91157E+01  4.05220E+01  3.25831E+01  1.08541E+01  1.37234E+01  1.60167E+01  1.10727E+01  1.38326E+01  1.61656E+01  1.09361E+01  1.38233E+01  1.61276E+01  1.07817E+01  1.37353E+01  1.60543E+01  1.09186E+01  1.37899E+01  1.62119E+01  1.10089E+01  1.38670E+01  1.62811E+01
001406   2.26843E+02  3.64231E+01  3.58341E+01  2.94749E+01  4.16839E+01  3.64579E+01  3.09732E+01  3.73301E+01  3.46105E+01  2.93883E+01  3.30945E+01  3.47047E+01  2.85161E+01  3.52613E+01  3.86481E+01  3.06350E+01  3.95190E+01  4.18157E+01  3.30745E+01  1.08897E+01  1.38045E+01  1.59869E+01  1.11237E+01  1.38522E+01  1.60828E+01  1.11033E+01  1.37394E+01  1.60882E+01  1.08772E+01  1.36942E+01  1.60245E+01  1.08673E+01  1.38699E+01  1.61428E+01  1.09627E+01  1.39692E+01  1.62699E+01
001408   2.27243E+02  3.74999E+01  3.65736E+01  2.96132E+01  4.07315E+01  3.72564E+01  3.05728E+01  3.75256E+01  3.59793E+01  2.98074E+01  3.57403E+01  3.65538E+01  2.96657E+01  3.79072E+01  3.92398E+01  3.14884E+01  4.08619E+01  4.15714E+01  3.35535E+01  1.09405E+01  1.37462E+01  1.60633E+01  1.10564E+01  1.37621E+01  1.61521E+01  1.09492E+01  1.36866E+01  1.61890E+01  1.08639E+01  1.36328E+01  1.60894E+01  1.09834E+01  1.37411E+01  1.62239E+01  1.10753E+01  1.39206E+01  1.63969E+01
001410   2.27644E+02  3.84526E+01  3.67204E+01  3.01962E+01  4.18647E+01  3.68744E+01  3.12893E+01  3.83761E+01  3.53748E+01  3.00771E+01  3.53014E+01  3.52958E+01  2.96897E+01  3.80441E+01  3.81958E+01  3.15042E+01  4.24874E+01  4.15172E+01  3.34939E+01  1.09782E+01  1.37654E+01  1.60164E+01  1.10473E+01  1.37405E+01  1.60379E+01  1.08972E+01  1.35930E+01  1.59949E+01  1.07686E+01  1.35436E+01  1.59621E+01  1.09885E+01  1.37058E+01  1.61785E+01  1.11957E+01  1.39182E+01  1.63564E+01
001412   2.28044E+02  3.83410E+01  3.62139E+01  3.00814E+01  4.24161E+01  3.67663E+01  3.15932E+01  3.92411E+01  3.51182E+01  3.02227E+01  3.63461E+01  3.51864E+01  2.95917E+01  3.85196E+01  3.84697E+01  3.14844E+01  4.17215E+01  4.08663E+01  3.30690E+01  1.09392E+01  1.37648E+01  1.59869E+01  1.10027E+01  1.38071E+01  1.60501E+01  1.08735E+01  1.36970E+01  1.59521E+01  1.07522E+01  1.36481E+01  1.59043E+01  1.09524E+01  1.37784E+01  1.61294E+01  1.11746E+01  1.38673E+01  1.62441E+01
001414   2.28445E+02  3.86726E+01  3.55461E+01  2.97397E+01  4.42943E+01  3.70020E+01  3.22430E+01  3.97014E+01  3.58723E+01  3.08880E+01  3.58513E+01  3.54192E+01  2.94279E+01  3.78272E+01  3.74987E+01  3.04630E+01  4.08529E+01  3.93668E+01  3.19695E+01  1.08831E+01  1.37137E+01  1.59740E+01  1.10255E+01  1.36617E+01  1.61893E+01  1.09028E+01  1.36077E+01  1.61042E+01  1.07957E+01  1.36286E+01  1.59464E+01  1.09019E+01  1.37986E+01  1.60912E+01  1.09860E+01  1.39323E+01  1.62084E+01
001416   2.28846E+02  3.75869E+01  3.46850E+01  2.96566E+01  4.09860E+01  3.51077E+01  3.09836E+01  3.82664E+01  3.49008E+01  3.07048E+01  3.60153E+01  3.56999E+01  3.07477E+01  3.75376E+01  3.77310E+01  3.20524E+01  4.01191E+01  3.84713E+01  3.26173E+01  1.08558E+01  1.36617E+01  1.59445E+01  1.10518E+01  1.36751E+01  1.62339E+01  1.08535E+01  1.35469E+01  1.61484E+01  1.07067E+01  1.35215E+01  1.60088E+01  1.08324E+01  1.36371E+01  1.61201E+01  1.09485E+01  1.37629E+01  1.61667E+01
001418   2.29246E+02  3.68043E+01  3.40086E+01  2.90162E+01  4.06658E+01  3.46905E+01  3.08271E+01  3.81369E+01  3.49810E+01  2.99811E+01  3.50420E+01  3.49203E+01  2.86340E+01  3.64821E+01  3.60890E+01  2.95248E+01  3.95773E+01  3.72050E+01  3.10982E+01  1.08124E+01  1.36344E+01  1.59412E+01  1.11026E+01  1.36531E+01  1.61167E+01  1.08873E+01  1.35556E+01  1.60584E+01  1.06920E+01  1.35184E+01  1.59935E+01  1.07395E+01  1.36176E+01  1.61449E+01  1.07981E+01  1.37292E+01  1.61739E+01
001420   2.29647E+02  3.69579E+01  3.44029E+01  2.96902E+01  4.03339E+01  3.51428E+01  3.05637E+01  3.72642E+01  3.40872E+01  2.91968E+01  3.42294E+01  3.33577E+01  2.83092E+01  3.56197E+01  3.46766E+01  3.01493E+01  3.90181E+01  3.67074E+01  3.22623E+01  1.08519E+01  1.36285E+01  1.59954E+01  1.10376E+01  1.37442E+01  1.62912E+01  1.09267E+01  1.36311E+01  1.61435E+01  1.07823E+01  1.35122E+01  1.58719E+01  1.08326E+01  1.35916E+01  1.59915E+01  1.08718E+01  1.36963E+01  1.61950E+01
001422   2.30048E+02  3.67044E+01  3.41617E+01  2.95613E+01  4.08312E+01  3.56321E+01  3.03801E+01  3.74460E+01  3.34327E+01  2.87007E+01  3.39291E+01  3.24538E+01  2.82260E+01  3.49065E+01  3.49511E+01  3.04570E+01  3.78924E+01  3.75125E+01  3.23811E+01  1.08560E+01  1.36423E+01  1.59512E+01  1.10573E+01  1.37875E+01  1.60768E+01  1.09308E+01  1.36611E+01  1.58906E+01  1.07468E+01  1.35337E+01  1.57949E+01  1.08172E+01  1.36076E+01  1.60846E+01  1.09372E+01  1.36932E+01  1.62779E+01
001424   2.30448E+02  3.59917E+01  3.42985E+01  2.88766E+01  3.98491E+01  3.57617E+01  3.02960E+01  3.72209E+01  3.43327E+01  2.90907E+01  3.47548E+01  3.33233E+01  2.83586E+01  3.63034E+01  3.54623E+01  2.99164E+01  3.88607E+01  3.79658E+01  3.15622E+01  1.07967E+01  1.36029E+01  1.61008E+01  1.10841E+01  1.38060E+01  1.62125E+01  1.08171E+01  1.36374E+01  1.61699E+01  1.06250E+01  1.34513E+01  1.60712E+01  1.07252E+01  1.35329E+01  1.61947E+01  1.08016E+01  1.36938E+01  1.63249E+01
001426   2.30849E+02  3.65060E+01  3.50835E+01  2.89895E+01  4.04545E+01  3.63276E+01  3.11648E+01  3.63374E+01  3.45334E+01  2.93482E+01  3.36899E+01  3.34668E+01  2.79567E+01  3.67405E+01  3.62737E+01  2.96933E+01  4.05456E+01  3.95341E+01  3.15957E+01  1.09482E+01  1.37849E+01  1.60717E+01  1.11102E+01  1.38558E+01  1.62673E+01  1.09267E+01  1.36548E+01  1.61163E+01  1.07406E+01  1.35626E+01  1.59926E+01  1.08532E+01  1.37235E+01  1.61610E+01  1.10259E+01  1.39014E+01  1.62683E+01
001428   2.31249E+02  3.61291E+01  3.50413E+01  2.86552E+01  3.97109E+01  3.70178E+01  3.04930E+01  3.65850E+01  3.55375E+01  2.94424E+01  3.32795E+01  3.43037E+01  2.81852E+01  3.53088E+01  3.63202E+01  2.95003E+01  3.94364E+01  3.85973E+01  3.13396E+01  1.09955E+01  1.38543E+01  1.60495E+01  1.11741E+01  1.39320E+01  1.62763E+01  1.10265E+01  1.38269E+01  1.61114E+01  1.08619E+01  1.37828E+01  1.59287E+01  1.09183E+01  1.38604E+01  1.60585E+01  1.10106E+01  1.39213E+01  1.61578E+01
001430   2.31650E+02  3.60808E+01  3.45986E+01  2.85732E+01  4.06242E+01  3.65959E+01  3.06073E+01  3.72045E+01  3.51085E+01  2.93962E+01  3.34781E+01  3.38573E+01  2.81103E+01  3.56394E+01  3.58367E+01  2.89783E+01  3.98065E+01  3.82726E+01  3.08050E+01  1.09602E+01  1.37923E+01  1.60716E+01  1.12058E+01  1.38978E+01  1.62947E+01  1.10025E+01  1.37482E+01  1.61818E+01  1.07734E+01  1.36976E+01  1.60348E+01  1.08498E+01  1.38596E+01  1.61117E+01  1.10026E+01  1.39187E+01  1.61510E+01
001432   2.32051E+02  3.63043E+01  3.51629E+01  2.89304E+01  4.04487E+01  3.65428E+01  3.05632E+01  3.77847E+01  3.50513E+01  2.99077E+01  3.47436E+01  3.37773E+01  2.84673E+01  3.60271E+01  3.61194E+01  2.95918E+01  3.84735E+01  3.90643E+01  3.15474E+01  1.09564E+01  1.38057E+01  1.60197E+01  1.11769E+01  1.38733E+01  1.62216E+01  1.10432E+01  1.37438E+01  1.60597E+01  1.08935E+01  1.37221E+01  1.58570E+01  1.09403E+01  1.38520E+01  1.60742E+01  1.09768E+01  1.39305E+01  1.62618E+01
